Name,HighwayType,GeometryType,Lat,Lon,City
Viewmont Close,residential,LineString,43.444488575000015,-80.44140146500001,Kitchener
Woodmans Court,residential,LineString,43.38429700555556,-80.41885274444445,Kitchener
Lambert Place,residential,LineString,43.451794330000006,-80.43488085499999,Kitchener
McGibbon Court,residential,LineString,43.45423262222222,-80.42977090555557,Kitchener
Carlyle Place,residential,LineString,43.39389833,-80.45410393999998,Kitchener
Huntingdale Place,residential,LineString,43.4445124,-80.43063183888889,Kitchener
Howard Place,unclassified,LineString,43.47925997142857,-80.46496135,Kitchener
Mayfair Court,residential,LineString,43.45140231500001,-80.43600932999999,Kitchener
Inge Court,residential,LineString,43.47822982999999,-80.46983259999999,Kitchener
Carnaby Place,residential,LineString,43.45355912631578,-80.43431875789473,Kitchener
Van Horne Place,residential,LineString,43.398811505,-80.44199267500001,Kitchener
Pathfinder Crescent,residential,LineString,43.391868447826084,-80.44461839565218,Kitchener
Blackfriars Place,residential,LineString,43.451920538888885,-80.43898562222222,Kitchener
Windom Road,residential,LineString,43.43050685,-80.428701485,Kitchener
Susan Court,residential,LineString,43.451551704761904,-80.41939207619048,Kitchener
Charleston Place,residential,LineString,43.44779682222223,-80.42840190555555,Kitchener
Chandos Court,residential,LineString,43.42720815454545,-80.41229824545455,Kitchener
Dirksen Court,residential,LineString,43.4052174,-80.40227568095239,Kitchener
Whisperwood Court,residential,LineString,43.385578072222216,-80.4190863888889,Kitchener
Maple Manor Court,residential,LineString,43.40531267894736,-80.40424996842104,Kitchener
Calvert Close,residential,LineString,43.396376109090916,-80.45664706363637,Kitchener
Idle Ridge Court,residential,LineString,43.44533215263158,-80.42379100526314,Kitchener
Brookview Court,residential,LineString,43.42391072777778,-80.41580258888888,Kitchener
Dunlop Place,residential,LineString,43.398388815000004,-80.44449271500002,Kitchener
Kenneth Avenue,residential,LineString,43.44215883076923,-80.4433575923077,Kitchener
Berwick Place,residential,LineString,43.42767048947368,-80.4224681368421,Kitchener
Buerkle Court,residential,LineString,43.38675383999999,-80.43091290666666,Kitchener
Upper Canada Place,residential,LineString,43.39615148947369,-80.44109747368421,Kitchener
Sheridan Court,residential,LineString,43.45396698235294,-80.47214634117647,Kitchener
Whippletree Place,residential,LineString,43.389878142105275,-80.44167514736843,Kitchener
Wendy Court,residential,LineString,43.45043040555556,-80.42568152777777,Kitchener
Windy Ridge Place,residential,LineString,43.395763645,-80.45375577999997,Kitchener
Bradley Place,residential,LineString,43.44586339444445,-80.44382427777778,Kitchener
Noel Crescent,residential,LineString,43.43986756923076,-80.44899835384614,Kitchener
Brierdale Place,residential,LineString,43.45322912631579,-80.42773472631578,Kitchener
Brassey Court,residential,LineString,43.39873041578947,-80.4406496263158,Kitchener
Old Carriage Court,residential,LineString,43.391692055,-80.433125945,Kitchener
Oswego Court,residential,LineString,43.466862033333335,-80.43858412777777,Kitchener
Coventry Drive,residential,LineString,43.45138539166666,-80.43290395833334,Kitchener
Breckwood Place,residential,LineString,43.44378275263158,-80.42827643684211,Kitchener
Deans Gate Court,residential,LineString,43.464705763157895,-80.4278663631579,Kitchener
Nomad Court,residential,LineString,43.460420026315795,-80.43361966315788,Kitchener
Prescott Court,residential,LineString,43.398595824999994,-80.44323389,Kitchener
Woodview Court,residential,LineString,43.42355960526315,-80.41778442631578,Kitchener
Notchwood Court,residential,LineString,43.44997640588235,-80.43696370000002,Kitchener
Quaiser Court,residential,LineString,43.45245066842105,-80.42712979473684,Kitchener
Wren Place,residential,LineString,43.444757778947384,-80.43793485263159,Kitchener
Askin Place,residential,LineString,43.44654267777778,-80.44709054444444,Kitchener
Rush Meadow Court,residential,LineString,43.39030917368421,-80.46190738947368,Kitchener
Wyandotte Court,residential,LineString,43.43118153157894,-80.41227470526317,Kitchener
Chicopee Terrace,residential,LineString,43.43348202,-80.42402920500001,Kitchener
Roehampton Court,residential,LineString,43.445527549999994,-80.42811067777778,Kitchener
Apple Tree Court,residential,LineString,43.443565122222225,-80.41627725,Kitchener
Broadview Court,residential,LineString,43.437947689999994,-80.449186475,Kitchener
Deer Ridge Court,residential,LineString,43.40536707857144,-80.42336519285712,Kitchener
Gibson Court,residential,LineString,43.45461642777778,-80.44414956111112,Kitchener
Christine Crescent,residential,LineString,43.45545338333334,-80.44958259999999,Kitchener
Misty Court,residential,LineString,43.46260059473685,-80.42822645263159,Kitchener
Drumoak Place,residential,LineString,43.44968258421053,-80.43024036315788,Kitchener
St. Emilion Place,residential,LineString,43.390408980000004,-80.43627309,Kitchener
Tami Court,residential,LineString,43.46094411578948,-80.42915358421052,Kitchener
Bryan Court,residential,LineString,43.45276226666667,-80.42410476666667,Kitchener
Wedgewood Drive,residential,LineString,43.45186557333332,-80.45894939333334,Kitchener
Holborn Drive,residential,LineString,43.452386164705885,-80.43532155882353,Kitchener
Conestoga College Boulevard,residential,LineString,43.38831555,-80.41124015,Kitchener
Kenneth Avenue,residential,LineString,43.440221137500004,-80.45158549166666,Kitchener
Wabanaki Drive,tertiary,LineString,43.408254400000004,-80.44702615,Kitchener
Bound Brook Court,residential,LineString,43.44641125714286,-80.43387445714286,Kitchener
Pioneer Tower Road,residential,LineString,43.40363176666667,-80.42406253333333,Kitchener
Pandora Avenue North,residential,LineString,43.448762446153836,-80.47431678461538,Kitchener
Knollwood Court,residential,LineString,43.46535998,-80.43368763999999,Kitchener
Branwood Place,residential,LineString,43.442185333333335,-80.42416233333334,Kitchener
Sutherland Walk,residential,LineString,43.38726396,-80.4518774,Kitchener
Keewatin Avenue,residential,LineString,43.463489691666666,-80.43234134583332,Kitchener
Maitland Street,residential,LineString,43.38603121666666,-80.48247021666667,Kitchener
Manchester Road,residential,LineString,43.460681075,-80.454112275,Kitchener
Beasley Drive,unclassified,LineString,43.401757360000005,-80.45815755999999,Kitchener
Doon Valley Drive,residential,LineString,43.3915767,-80.4086997,Kitchener
Manor Drive,residential,LineString,43.42633106,-80.41647123333333,Kitchener
Quaiser Street,residential,LineString,43.452057975,-80.42641788750001,Kitchener
Harold Avenue,residential,LineString,43.43457290833334,-80.43740679166667,Kitchener
Lydia Street,residential,LineString,43.45322534,-80.47576217999999,Kitchener
Carlyle Drive,residential,LineString,43.3946396,-80.45216640000001,Kitchener
Hudson Court,residential,LineString,43.457202025,-80.4438485,Kitchener
Zeller Drive,residential,LineString,43.45250138333333,-80.41075173333333,Kitchener
Midland Drive,residential,LineString,43.448561227272734,-80.4472804818182,Kitchener
Hearthwood Drive,residential,LineString,43.382721800000006,-80.45551523684209,Kitchener
Eden Oak Trail,residential,LineString,43.4529603,-80.40463609999999,Kitchener
Corfield Drive,residential,LineString,43.44440963846153,-80.41914859230769,Kitchener
Manorbrook Court,residential,LineString,43.376585049999996,-80.42946775,Kitchener
Schneider Avenue,residential,LineString,43.4444031,-80.494933,Kitchener
Wilfred Avenue,residential,LineString,43.43902842105263,-80.45237623157894,Kitchener
Hearthbridge Street,residential,LineString,43.381559525,-80.45616613749999,Kitchener
Cherry Hill Drive,residential,LineString,43.41594389,-80.47113911,Kitchener
Chandos Court,residential,LineString,43.427594166666665,-80.41207723333333,Kitchener
Hickson Drive,residential,LineString,43.453984240000004,-80.44854453,Kitchener
Ada Street,residential,LineString,43.451836786666654,-80.462392,Kitchener
St. Emilion Place,residential,LineString,43.3900465,-80.43669635,Kitchener
Apple Ridge Drive,residential,LineString,43.38573482499999,-80.435714525,Kitchener
Brookmead Street,residential,LineString,43.45440625,-80.41491015000001,Kitchener
Edenbridge Drive,residential,LineString,43.44856854193549,-80.43186108064516,Kitchener
Dieppe Avenue,residential,LineString,43.46101711666666,-80.49422619999999,Kitchener
Morgan Avenue,residential,LineString,43.4276979,-80.42606866666667,Kitchener
Sims Estate Drive,residential,LineString,43.44085423333333,-80.40918839999999,Kitchener
Carnaby Crescent,residential,LineString,43.45241626428572,-80.43625461428573,Kitchener
Upper Mercer Street,residential,LineString,43.445742519999996,-80.40434345999999,Kitchener
Arnold Street,unclassified,LineString,43.46946725,-80.4797661625,Kitchener
Pandora Crescent,residential,LineString,43.4496682,-80.47185803333333,Kitchener
Misty Street,residential,LineString,43.462188760000004,-80.42586118,Kitchener
Stonegate Drive,residential,LineString,43.42328219,-80.41581644499999,Kitchener
Jansen Avenue,residential,LineString,43.4317518,-80.43233460833333,Kitchener
Heins Avenue,residential,LineString,43.44911991666666,-80.49750425,Kitchener
Donald Street,residential,LineString,43.45260607647059,-80.46105368823528,Kitchener
Springdale Drive,residential,LineString,43.47730633333334,-80.49239764444445,Kitchener
Waterbridge Court,residential,LineString,43.385943033333334,-80.42174916111111,Kitchener
Borden Avenue South,residential,LineString,43.4371729375,-80.47977473750001,Kitchener
Southridge Drive,residential,LineString,43.37593343333334,-80.42891236666667,Kitchener
Shaftsbury Drive,residential,LineString,43.45389906666667,-80.43247939999999,Kitchener
Van Horne Place,residential,LineString,43.399039075,-80.442068775,Kitchener
Old Carriage Drive,residential,LineString,43.39172145,-80.431893175,Kitchener
Stauffer Drive,residential,LineString,43.37321823333334,-80.45785516666666,Kitchener
Gibson Drive,residential,LineString,43.45581812727272,-80.44485178181819,Kitchener
Roehampton Court,residential,LineString,43.445920253846154,-80.43145796153846,Kitchener
Schweitzer Street,residential,LineString,43.4795715375,-80.4734065625,Kitchener
East Avenue,tertiary,LineString,43.456402749999995,-80.47550195,Kitchener
Grand Hill Drive,residential,LineString,43.413001795238095,-80.40711634285712,Kitchener
Cait Avenue,residential,LineString,43.42592328333333,-80.44951106666666,Kitchener
Gregg Court,residential,LineString,43.45241459333333,-80.42354273999999,Kitchener
Queenston Drive,residential,LineString,43.45860425,-80.44059082727273,Kitchener
Crescent Street,service,LineString,43.443229366666664,-80.47146839999999,Kitchener
Borden Parkway,residential,LineString,43.43435503333333,-80.48375613333334,Kitchener
Chelsea Road,residential,LineString,43.455529508333335,-80.45791254999999,Kitchener
Smithson Street,residential,LineString,43.4539400625,-80.46258686249999,Kitchener
Graber Place,residential,LineString,43.44675965,-80.4542326,Kitchener
Graber Place,residential,LineString,43.445645,-80.457360525,Kitchener
Maple Manor Court,residential,LineString,43.40597095555555,-80.4031911888889,Kitchener
Windy Ridge Place,residential,LineString,43.39590868,-80.45299356000001,Kitchener
Hollinger Crescent,unclassified,LineString,43.47862288,-80.46267422,Kitchener
Crosby Drive,residential,LineString,43.45199278571429,-80.4500863,Kitchener
Robert Ferrie Drive,tertiary,LineString,43.37914952,-80.43724138,Kitchener
Windy Ridge Drive,residential,LineString,43.396208642857154,-80.45163678571429,Kitchener
Fischer Court,residential,LineString,43.38315801428571,-80.43377868095237,Kitchener
Simeon Street,residential,LineString,43.45013368888888,-80.4751093888889,Kitchener
Tagge Street,residential,LineString,43.47901566818182,-80.46954884545454,Kitchener
Evenstone Avenue,residential,LineString,43.38313196666667,-80.45129026666666,Kitchener
Peter Street,residential,LineString,43.4433031875,-80.49015497500001,Kitchener
Becker Street,residential,LineString,43.457934928571426,-80.47036947142858,Kitchener
Sandsprings Court,residential,LineString,43.40982801111112,-80.47112816666666,Kitchener
Kenwood Drive,residential,LineString,43.45376065200001,-80.45820939200001,Kitchener
Charlotte Place,residential,LineString,43.452598929411764,-80.45047874117647,Kitchener
Banbury Street,residential,LineString,43.45967486666666,-80.43496996666669,Kitchener
Wheatfield Crescent,residential,LineString,43.39035754285714,-80.44783626190475,Kitchener
Merner Avenue,residential,LineString,43.45416899166667,-80.4751601,Kitchener
Marigold Court,residential,LineString,43.377477999999996,-80.42835848,Kitchener
Rosemount Drive,residential,LineString,43.459641142857144,-80.46580057142856,Kitchener
Sylvia Street,residential,LineString,43.4818066,-80.46545066666665,Kitchener
Bruder Avenue,residential,LineString,43.443007800000004,-80.49206776666666,Kitchener
Misty Court,residential,LineString,43.46205734,-80.427518,Kitchener
Fung Place,residential,LineString,43.442487475,-80.409051175,Kitchener
Woolner Trail,unclassified,LineString,43.44579581666667,-80.40301315,Kitchener
Perin Place,residential,LineString,43.394342862500004,-80.4488203,Kitchener
Pandora Avenue North,residential,LineString,43.45052763076923,-80.4694291,Kitchener
Conestoga College Boulevard,residential,LineString,43.38481699090909,-80.41237766363635,Kitchener
Manchester Road,residential,LineString,43.449410846153846,-80.45815999230769,Kitchener
Troy Street,residential,LineString,43.44974968333333,-80.4776082,Kitchener
Millwood Crescent,residential,LineString,43.39700173611111,-80.44869846666666,Kitchener
Bingeman Street,residential,LineString,43.454091639999994,-80.47783849000001,Kitchener
Hearthway Street,residential,LineString,43.38201238,-80.45382873999999,Kitchener
Crestview Place,residential,LineString,43.47896237142857,-80.43121877142858,Kitchener
Robert Ferrie Drive,tertiary,LineString,43.37764380588235,-80.43026132941178,Kitchener
Burbank Road,residential,LineString,43.45070605,-80.4607405375,Kitchener
Brookview Court,residential,LineString,43.4237409,-80.41549202499999,Kitchener
Marina Road,service,LineString,43.4487002,-80.5166201,Kitchener
Zeller Crescent,residential,LineString,43.453433084210516,-80.41011316315792,Kitchener
Bridgemill Court,residential,LineString,43.45337000000001,-80.41569405,Kitchener
Redtail Street,residential,LineString,43.49707366363636,-80.47906384999999,Kitchener
Devonglen Drive,residential,LineString,43.41005412692307,-80.4734292923077,Kitchener
Cedarhill Crescent,residential,LineString,43.412747120000006,-80.47478799000001,Kitchener
Upper Canada Drive,residential,LineString,43.396081168181816,-80.43984754999998,Kitchener
Pioneer Tower Road,residential,LineString,43.40635895,-80.4020199,Kitchener
Deer Creek Place,residential,LineString,43.4545057,-80.41623574999998,Kitchener
Nomad Court,residential,LineString,43.460663625,-80.433776725,Kitchener
Timber Ridge Court,residential,LineString,43.379192526315784,-80.41491775263158,Kitchener
Clover Place,residential,LineString,43.43638185,-80.43801777499999,Kitchener
David Elsey Street,residential,LineString,43.44047274,-80.4115673,Kitchener
Dekay Street,residential,LineString,43.45910196470589,-80.50337662941176,Kitchener
Nelson Avenue,residential,LineString,43.4822413111111,-80.46749873333334,Kitchener
Herlan Avenue,residential,LineString,43.44720591666666,-80.50577096666666,Kitchener
Country Clair Street,residential,LineString,43.44772009166667,-80.412231575,Kitchener
Brierdale Place,residential,LineString,43.45310058,-80.42839464000001,Kitchener
Stanley Avenue,residential,LineString,43.4784833125,-80.46734665625,Kitchener
Verona Street,residential,LineString,43.384566275,-80.48473942500001,Kitchener
Bradley Drive,residential,LineString,43.445279195652176,-80.44507043043478,Kitchener
General Place,residential,LineString,43.478328866666665,-80.48958206666667,Kitchener
Norbert Place,residential,LineString,43.482980766666664,-80.4672699,Kitchener
Watervale Drive,residential,LineString,43.45181397142857,-80.4053023857143,Kitchener
Applerock Court,residential,LineString,43.45011699999999,-80.41147521666667,Kitchener
Bridgemill Court,residential,LineString,43.452541280000005,-80.41554674,Kitchener
Montcalm Drive,residential,LineString,43.45736280625,-80.44270934999999,Kitchener
Thomas Slee Drive,tertiary,LineString,43.3764305,-80.42319082499999,Kitchener
Deans Gate Court,residential,LineString,43.46503574999999,-80.427538775,Kitchener
Burnt Ember Court,residential,LineString,43.45229658888889,-80.42993419999999,Kitchener
Clifford Road,residential,LineString,43.440454775,-80.46185335,Kitchener
Ellen Street East,unclassified,LineString,43.45494260714287,-80.48392234285714,Kitchener
Kristi Place,residential,LineString,43.437609599999995,-80.42734971,Kitchener
Woodsmere Drive,residential,LineString,43.382555741666664,-80.42986244166667,Kitchener
Dreger Avenue,residential,LineString,43.44716081250001,-80.4519305875,Kitchener
Quinte Crescent,residential,LineString,43.4324947,-80.41642309000001,Kitchener
Ellen Street East,unclassified,LineString,43.45388422,-80.4820469,Kitchener
Veronica Drive,residential,LineString,43.438412161904765,-80.42841576190476,Kitchener
Owl Ridge Street,residential,LineString,43.494787828571425,-80.47694224285715,Kitchener
Gloucester Court,residential,LineString,43.465110046153846,-80.43016953076923,Kitchener
Edgehill Drive,residential,LineString,43.40365142222222,-80.38917477777778,Kitchener
Huber Street,residential,LineString,43.4308541,-80.4357594,Kitchener
Heather Avenue,residential,LineString,43.45616666363637,-80.46501657272728,Kitchener
Pandora Avenue North,residential,LineString,43.445465925,-80.47865705,Kitchener
Hearthbridge Street,residential,LineString,43.38164035,-80.45684915,Kitchener
Springmount Drive,residential,LineString,43.44811006153847,-80.42575543846154,Kitchener
Woodhaven Road,residential,LineString,43.42603630000001,-80.44822561,Kitchener
Shelley Drive,residential,LineString,43.42312613529411,-80.45960402941176,Kitchener
Doonbrook Place,residential,LineString,43.38977473076924,-80.4351076846154,Kitchener
McBrine Place,unclassified,LineString,43.401206288888886,-80.47646763333333,Kitchener
Southwood Drive,residential,LineString,43.409064938461555,-80.47169988846153,Kitchener
Cress Lane,unclassified,LineString,43.415855320000006,-80.44888012,Kitchener
Briarmeadow Crescent,residential,LineString,43.44138656153847,-80.42601688461538,Kitchener
Guerin Avenue,residential,LineString,43.432775437500005,-80.434097825,Kitchener
Tweedsdale Street,residential,LineString,43.3878756375,-80.4721149125,Kitchener
Woodbine Avenue,residential,LineString,43.387744133333335,-80.48541100833334,Kitchener
Chandos Drive,residential,LineString,43.428033202564094,-80.41032899999999,Kitchener
Black Walnut Place,residential,LineString,43.39107244444445,-80.45273119444444,Kitchener
Cherry Hill Drive,residential,LineString,43.41594088000001,-80.47427388000001,Kitchener
Craig Drive,residential,LineString,43.449879575,-80.45029325,Kitchener
Charleston Place,residential,LineString,43.448395874999996,-80.42915573333333,Kitchener
Broadview Avenue,residential,LineString,43.43629055,-80.4487202375,Kitchener
McBrine Drive,unclassified,LineString,43.400143433333334,-80.4739627952381,Kitchener
Rochefort Street,residential,LineString,43.384004466666674,-80.48180746666667,Kitchener
Bannockburn Road,residential,LineString,43.38047486666667,-80.44843263333333,Kitchener
Briarmeadow Place,residential,LineString,43.44322598333333,-80.42626495,Kitchener
River Ridge Court,residential,LineString,43.45500433333333,-80.4050848,Kitchener
General Drive,residential,LineString,43.47857695,-80.48744849166665,Kitchener
East Avenue,tertiary,LineString,43.44455216,-80.46760665999999,Kitchener
Blackfriars Place,residential,LineString,43.45146845,-80.43848919999999,Kitchener
Bismark Avenue,residential,LineString,43.459319316666665,-80.50107921666667,Kitchener
Hollinger Crescent,unclassified,LineString,43.47993068571429,-80.46041974285716,Kitchener
Farrier Drive,residential,LineString,43.398694495238104,-80.44328355714285,Kitchener
Grand River Boulevard,residential,LineString,43.42734445833333,-80.41715540833333,Kitchener
Beasley Drive,unclassified,LineString,43.401957780000004,-80.45781402,Kitchener
Fairmount Road,residential,LineString,43.443038740000006,-80.46059572,Kitchener
Euler Avenue,residential,LineString,43.436025099999995,-80.45007544,Kitchener
Dunnington Court,residential,LineString,43.44933012105263,-80.43170174736842,Kitchener
Obermeyer Drive,residential,LineString,43.43520338999999,-80.43588867,Kitchener
Ebydale Drive,residential,LineString,43.4549325,-80.430571425,Kitchener
Janine Street,residential,LineString,43.443284103703704,-80.40922116296295,Kitchener
Camden Place,residential,LineString,43.458738749999995,-80.46017557500001,Kitchener
Southdale Avenue,residential,LineString,43.432362641666664,-80.48695883333335,Kitchener
Doon Village Road,residential,LineString,43.38939645000001,-80.4360114875,Kitchener
Doon Valley Drive,residential,LineString,43.391095359999994,-80.40976562,Kitchener
Dunblane Court,residential,LineString,43.38633640769231,-80.47391300769232,Kitchener
Old Chicopee Trail,residential,LineString,43.441434199999996,-80.42786731818181,Kitchener
Lorne Avenue,residential,LineString,43.433681400000005,-80.49246688571428,Kitchener
Wendy Crescent,residential,LineString,43.450709545454544,-80.42587750000001,Kitchener
Rosedale Avenue,residential,LineString,43.44236005833333,-80.46787695833333,Kitchener
Limerick Drive,residential,LineString,43.400482116666666,-80.38311601666666,Kitchener
Manitoulin Crescent,residential,LineString,43.4333085076923,-80.41253966923077,Kitchener
Hohner Avenue,residential,LineString,43.451865409090914,-80.47946461818181,Kitchener
Shirk Place,residential,LineString,43.47990638,-80.48466644000001,Kitchener
Broadview Avenue,residential,LineString,43.43814870999999,-80.44740898,Kitchener
Wren Place,residential,LineString,43.44458622857143,-80.43907278571429,Kitchener
Amand Drive,residential,LineString,43.3811071,-80.49997404,Kitchener
Shuh Avenue,residential,LineString,43.437565707142866,-80.44709672142858,Kitchener
Old Zeller Drive,tertiary,LineString,43.45006892857143,-80.40593407142856,Kitchener
Deer Creek Street,residential,LineString,43.45529067647058,-80.41400798235294,Kitchener
Winifred Street,residential,LineString,43.40973957692308,-80.40613799615386,Kitchener
Featherstone Street,residential,LineString,43.3881803,-80.47479911304347,Kitchener
Country Clair Street,residential,LineString,43.446948211764706,-80.41182769999999,Kitchener
Brembel Court,residential,LineString,43.460704875000005,-80.4309712,Kitchener
Steckle Place,unclassified,LineString,43.40317881428572,-80.46015755714286,Kitchener
Wimbleton Crescent,residential,LineString,43.46272636666666,-80.4390182888889,Kitchener
McIntyre Place,unclassified,LineString,43.40418214545454,-80.47735653636363,Kitchener
Notchwood Court,residential,LineString,43.449196542857145,-80.43614044285714,Kitchener
Newcastle Drive,residential,LineString,43.38668395454546,-80.4704551848485,Kitchener
Steepleridge Street,residential,LineString,43.37664634285714,-80.43195337857142,Kitchener
Fergus Avenue,residential,LineString,43.433793849999994,-80.441627475,Kitchener
Parkvale Court,residential,LineString,43.389631111111115,-80.48411987777779,Kitchener
Tillsley Drive,residential,LineString,43.408991477777775,-80.49769104444447,Kitchener
Sportsworld Crossing Road,unclassified,LineString,43.409560185714284,-80.39771904285713,Kitchener
Ardwood Place,residential,LineString,43.44226266,-80.42380298,Kitchener
Doon Village Road,residential,LineString,43.38843203333334,-80.422502,Kitchener
Ridgemere Street,residential,LineString,43.38405566666666,-80.43643558333333,Kitchener
Tilt's Trail,path,LineString,43.37749279999999,-80.4389115875,Kitchener
Conway Drive,residential,LineString,43.44810121875,-80.44071906250001,Kitchener
Grand Hill Drive,residential,LineString,43.41236208888889,-80.4029192,Kitchener
Donley Street,residential,LineString,43.43155385714285,-80.48104857142857,Kitchener
Melvern Court,residential,LineString,43.45276667142857,-80.43280551428572,Kitchener
Sims Estate Drive,residential,LineString,43.438314730769235,-80.41361509230768,Kitchener
Wilson Avenue,tertiary,LineString,43.40956043333333,-80.4408811,Kitchener
Kennedy Avenue,residential,LineString,43.44018238571429,-80.48100925714286,Kitchener
Pioneer Tower Road,residential,LineString,43.40640222857143,-80.39705062857142,Kitchener
Delaware Avenue,residential,LineString,43.437720750000004,-80.49248726666667,Kitchener
Oakdale Court,residential,LineString,43.38647688,-80.43641622,Kitchener
Grulke Street,residential,LineString,43.43509685714286,-80.43034232142857,Kitchener
Deer Ridge Court,residential,LineString,43.40549333333333,-80.4223879,Kitchener
Bianca Court,residential,LineString,43.390272409999994,-80.48023682,Kitchener
Nathaniel Crescent,residential,LineString,43.39216698823528,-80.44921205294118,Kitchener
William Lewis Street,residential,LineString,43.44109402352941,-80.4110214352941,Kitchener
Archer Place,residential,LineString,43.44894853333333,-80.4626074777778,Kitchener
Helen Avenue,residential,LineString,43.40294153,-80.38714792,Kitchener
Marl Meadow Crescent,residential,LineString,43.39102136923077,-80.45982986538462,Kitchener
Parkhill Court,residential,LineString,43.42498115,-80.463431575,Kitchener
Falesy Avenue,residential,LineString,43.43497655,-80.439604075,Kitchener
Aspen Avenue,residential,LineString,43.4333210875,-80.493361175,Kitchener
Quinte Court,residential,LineString,43.43210466666667,-80.41627580000001,Kitchener
Edgewater Crescent,residential,LineString,43.443022108695644,-80.40754574347827,Kitchener
Scott Street,residential,LineString,43.45143482,-80.48342564,Kitchener
Brubacher Street,residential,LineString,43.451868579999996,-80.47718546,Kitchener
Pioneer Tower Road,residential,LineString,43.40384903333334,-80.42269753333333,Kitchener
Woodfield Court,residential,LineString,43.38532013809525,-80.43847096666666,Kitchener
Georgian Crescent,residential,LineString,43.46661763,-80.44127569000001,Kitchener
Reynolds Court,residential,LineString,43.3793081,-80.437888425,Kitchener
Morningview Place,residential,LineString,43.39546812352942,-80.42126102941175,Kitchener
Arnold Street,unclassified,LineString,43.47064106666667,-80.47639113333334,Kitchener
Banffshire Street,residential,LineString,43.385992156,-80.472734672,Kitchener
Inge Court,residential,LineString,43.47849662,-80.46797056,Kitchener
Morgan Avenue,residential,LineString,43.42967867142857,-80.43321462142858,Kitchener
Harber Avenue,residential,LineString,43.42617896842104,-80.45567308947368,Kitchener
Doon Village Road,residential,LineString,43.38875032222222,-80.4306154111111,Kitchener
Scenic Drive,residential,LineString,43.43457888333333,-80.42644283333333,Kitchener
Cedarview Place,residential,LineString,43.47810151666667,-80.43429013333333,Kitchener
Tremaine Drive,residential,LineString,43.442389232142865,-80.41157545714286,Kitchener
Turner Avenue,residential,LineString,43.464327777777775,-80.46122461111112,Kitchener
Otto Street,unclassified,LineString,43.453277333333325,-80.48359128333333,Kitchener
Martin Street,residential,LineString,43.443966966666665,-80.49105001666668,Kitchener
Borden Avenue South,residential,LineString,43.4398743,-80.47664505,Kitchener
Borden Avenue South,residential,LineString,43.440043,-80.47644969999999,Kitchener
Kenneth Avenue,residential,LineString,43.44187812857142,-80.44560257142858,Kitchener
Pattandon Avenue,residential,LineString,43.43375986666666,-80.4797118,Kitchener
Huntingdale Drive,residential,LineString,43.44552763846153,-80.43120766923077,Kitchener
Corfield Place,residential,LineString,43.443617966666665,-80.41996449166666,Kitchener
Eastwood Drive,residential,LineString,43.44415821250001,-80.44938915,Kitchener
Conestoga College Boulevard,residential,LineString,43.390174425,-80.41036915000001,Kitchener
Denlow Street,residential,LineString,43.46129960769231,-80.43227206153846,Kitchener
Anvil Street,residential,LineString,43.38988773888889,-80.44157457222222,Kitchener
Old Huron Place,residential,LineString,43.397626030000005,-80.45496751000002,Kitchener
Maywood Road,residential,LineString,43.424259733333336,-80.452938,Kitchener
Ross Avenue,residential,LineString,43.44025183333334,-80.45377173333334,Kitchener
Hickson Drive,residential,LineString,43.4505106375,-80.4505099625,Kitchener
Clifton Road,residential,LineString,43.467200866666666,-80.48249655,Kitchener
Melrose Avenue,residential,LineString,43.451538666666664,-80.46843352222223,Kitchener
Corsica Street,residential,LineString,43.387094149999996,-80.48766127500001,Kitchener
Winding Wood Crescent,residential,LineString,43.38426665714286,-80.42521881428571,Kitchener
Briarfield Court,residential,LineString,43.44191982,-80.41863634,Kitchener
Forwell Road,residential,LineString,43.47249202857142,-80.43640558571428,Kitchener
Maurice Street,residential,LineString,43.44036511428572,-80.47231315714285,Kitchener
Kestrel Street,residential,LineString,43.4963968,-80.47215023999999,Kitchener
Ann Street,residential,LineString,43.45933884666666,-80.46959694666666,Kitchener
Fairway Crescent,residential,LineString,43.44152807199999,-80.415839284,Kitchener
Durham Street,residential,LineString,43.39163083999999,-80.4105898,Kitchener
Betzner Avenue North,residential,LineString,43.44657276,-80.47895208999999,Kitchener
Cedarhill Crescent,residential,LineString,43.4148203,-80.47547078888888,Kitchener
Brierdale Drive,residential,LineString,43.451549320000005,-80.42780327,Kitchener
Duke Street East,residential,LineString,43.44662391818182,-80.4789377909091,Kitchener
Lower Canada Crescent,residential,LineString,43.395689644444445,-80.43903567777778,Kitchener
Wendy Court,residential,LineString,43.4505342,-80.42525065,Kitchener
Huntingwood Court,residential,LineString,43.38565779473685,-80.42377278421051,Kitchener
Tilt's Trail,path,LineString,43.38156053333333,-80.43998694444446,Kitchener
Borden Avenue South,residential,LineString,43.44113762222222,-80.47526938888888,Kitchener
Cranbrook Street,residential,LineString,43.376107786956524,-80.4323070826087,Kitchener
Lark Street,residential,LineString,43.48388885,-80.463064875,Kitchener
Meinzinger Avenue,residential,LineString,43.432788914285716,-80.4836446,Kitchener
Inlet Avenue,residential,LineString,43.45430809999999,-80.44887706666667,Kitchener
Martinglen Crescent,residential,LineString,43.41110179473685,-80.4642412526316,Kitchener
Spetz Street,unclassified,LineString,43.451520271428585,-80.4846135,Kitchener
Noel Crescent,residential,LineString,43.44007192,-80.44984802,Kitchener
